
snap(20,0,-20)

sky(185,210,255)
fog(223,223,255)
ground(200,200,210)

fadefrom(5000)

name(Contrary To Popular Belief)
nlaps(4)

set(10,0,0,250,0)p
set(10,0,5600,250,0)
chk(40,0,8400,250,0)
set(20,0,11200,250,180)p
set(15,0,16800,250,0)
set(34,0,16800,250,0)pr
set(15,0,22400,250,0)p
set(15,0,28000,250,0)p
set(15,0,33600,250,0)p
set(17,0,38150,250,0)pt
set(15,4550,38150,250,90)p
set(15,10150,38150,250,90)p
set(33,8000,38150,250,90)
set(15,15750,38150,250,90)p
set(33,14000,38150,250,90)
set(15,21350,38150,250,90)p
set(17,25900,38150,250,180)pt
chk(42,25900,39900,250,0)
set(17,25900,41650,250,-90)
set(15,21350,41650,250,90)p
set(15,15750,41650,250,-90)p
set(15,10150,41650,250,90)p
set(15,4550,41650,250,-90)
set(34,4550,41650,250,90)pr
set(15,-1050,41650,250,-90)p
fix(41,750,41650,-2000,90)
set(20,-6650,41650,250,90)p
set(14,-11100,41650,250,0)pt
set(10,-11100,37100,250,0)
chk(40,-11100,37100,250,0)
set(10,-11100,31500,250,180)p
set(28,-11100,26536,250,180)pr
set(10,-11100,21572,250,180)p
set(10,-11100,15972,250,0)p
set(10,-11100,10372,250,0)p
set(32,-11450,10372,250,180)
set(23,-11100,7572,250,0)p
set(23,-12140,2860,250,180)p
set(13,-10620,30,250,30)p
chk(40,-9100,-2800,250,0)
set(14,-9100,-4550,250,90)
set(10,-4550,-4550,250,90)p
set(14,0,-4550,250,180)p


set(24,-5550,1000,250,180)
set(15,-5550,3800,250,180)
set(16,-5550,9400,250,180)
set(15,-5550,15000,250,0)
set(16,-5550,20600,250,0)
set(15,-5550,26200,250,0)
set(16,-5550,31800,250,180)
set(24,-5550,34600,250,0)

set(14,8000,0,250,90)
set(10,8000,4550,250,0)
set(10,8000,10150,250,0)
set(10,8000,15750,250,0)
set(10,8000,21350,250,0)
set(10,8000,26950,250,0)
set(14,8000,31500,250,0)
set(10,12550,31500,250,90)
set(14,17100,31500,250,-90)
set(10,17100,26950,250,180)
set(10,17100,21350,250,180)
set(10,17100,15750,250,0)
set(26,17100,15750,250,0)
set(10,17100,10150,250,0)
set(10,17100,4550,250,0)
set(14,17100,0,250,180)
set(10,12550,0,250,-90)

maxr(11,28500,-5600)
maxb(9,-8000,-12300)
maxl(11,-14700,-5600)
maxt(9,44800,-12300)
